iter	RMSE
241	0.04068551755
242	0.04061037223
243	0.04054366581
244	0.04050336206
245	0.04042691565
246	0.0403286665
247	0.0402486962
248	0.04020002674
249	0.04015558289
250	0.04011672962
251	0.0400558081
252	0.03997815569
253	0.03984867996
254	0.0397705694
255	0.03972148216
256	0.03963942002
257	0.03959576964
258	0.03952181574
259	0.03945463119
260	0.03940471924
261	0.03932019097
262	0.03925052193
263	0.03919568209
264	0.03912967541
265	0.03909338479
266	0.03901731051
267	0.03897982606
268	0.03895225037
269	0.03889823122
270	0.03885720406
271	0.03878728628
272	0.03872832985
273	0.03867069159
274	0.0385959384
275	0.03856163553
276	0.03847652691
277	0.03844117092
278	0.03841417703
279	0.03837489275
280	0.03833370228
281	0.0382914177
282	0.03824723501
283	0.03821376206
284	0.03815059289
285	0.03807290512
286	0.03801045869
287	0.03793858718
288	0.03786119315
289	0.0378020474
290	0.03776589999
291	0.03771222262
292	0.03760627086
293	0.03756837176
294	0.03752486206
295	0.03747127595
296	0.03742063256
297	0.03733997694
298	0.0372958617
299	0.03724368136
300	0.03721113551
301	0.03717038143
302	0.03713521825
303	0.03709804992
304	0.03704671015
305	0.0369643288
306	0.03690837722
307	0.03685325045
308	0.03678738888
309	0.03675867218
310	0.03668928669
311	0.03660920722
312	0.03656111118
313	0.03649690766
314	0.03644457189
315	0.03637166623
316	0.0363088003
317	0.03624129427
318	0.03617647301
319	0.03614108527
320	0.03608396802
321	0.03604893958
322	0.03595119466
323	0.03583636677
324	0.03576709446
325	0.03572609322
326	0.03569402489
327	0.03563172214
328	0.03557470063
329	0.03551950499
330	0.03546395478
331	0.03540020608
332	0.03534375364
333	0.03526120988
334	0.03519106113
335	0.03514589091
336	0.03511607969
337	0.03506407726
338	0.03500206258
339	0.03494761002
340	0.03490217009
341	0.03480646301
342	0.03476971499
343	0.03473084196
344	0.03468862854
345	0.03461976487
346	0.03454501187
347	0.03447879703
348	0.03442436418
349	0.03439040127
350	0.03435272855
351	0.03430748161
352	0.03423917733
353	0.03419506136
354	0.03415462378
355	0.03410403702
356	0.03405369474
357	0.03397899981
358	0.0339300978
359	0.03386888032
360	0.03378670177
361	0.03374390916
362	0.0336904135
363	0.03365672704
364	0.03358646447
365	0.03356801065
366	0.0335020145
367	0.03347612565
368	0.03344933568
369	0.033384075
370	0.03333123461
371	0.03330147183
372	0.03327424307
373	0.03321193513
374	0.0331540095
375	0.03312560501
376	0.03307525855
377	0.03300139999
378	0.03297502692
379	0.03292011091
380	0.03285048255
381	0.03281444706
382	0.03277009211
383	0.03271812182
384	0.03265499919
385	0.03263383491
386	0.0325756726
387	0.03254699754
388	0.03246157638
389	0.0324276924
390	0.03238451431
391	0.03232830558
392	0.0322789386
393	0.03221705676
394	0.03219368458
395	0.0321376438
396	0.03207803934
397	0.03203378819
398	0.03201052846
399	0.03197532365
400	0.03192008455
401	0.03190140683
402	0.03187006325
403	0.03179396774
404	0.03177814279
405	0.03172227451
406	0.0316920965
407	0.03165540903
408	0.03158936666
409	0.03152912835
410	0.03150399915
411	0.0314524186
412	0.03141818511
413	0.03136623838
414	0.03127530334
415	0.03123004594
416	0.03117729522
417	0.03115242231
418	0.03110492214
419	0.03107524181
420	0.03102867364
421	0.03100890814
422	0.03098777358
423	0.03093925002
424	0.03089312489
425	0.03084450566
426	0.03080950743
427	0.03079733244
428	0.03076054678
429	0.03070412134
430	0.03063678923
431	0.03058751795
432	0.03055183133
433	0.03052577389
434	0.0304912394
435	0.03038560034
436	0.03033785971
437	0.0303005218
438	0.03026198211
439	0.0301618417
440	0.03012380069
441	0.03005963174
442	0.03004202808
443	0.0300031031
444	0.02996595003
445	0.02993619849
446	0.02991620235
447	0.02986594046
448	0.02984641639
449	0.02980374721
450	0.02975401505
451	0.02971183869
452	0.02968127971
453	0.02961941833
454	0.02954760248
455	0.02952509093
456	0.02946110458
457	0.02941643864
458	0.02938902802
459	0.02936872285
460	0.02930286872
461	0.02923960334
462	0.02919600645
463	0.02912424294
464	0.02909749131
465	0.02905748773
466	0.02903021174
467	0.02898891231
468	0.02893963878
469	0.02888228921
470	0.02885647924
471	0.02881109512
472	0.02879215443
473	0.02874186098
474	0.0287181586
475	0.02868659587
476	0.02861976744
477	0.02860214964
478	0.02856900961
479	0.02854232569
480	0.02850322103
481	0.02844396065
482	0.0284060266
483	0.02837711624
484	0.02833210063
485	0.02828132365
486	0.0282484441
487	0.02821804295
488	0.02815662622
489	0.02812214592
490	0.02810309741
491	0.02805832505
492	0.02802000892
493	0.02798471901
494	0.02792654666
495	0.02786833903
496	0.0277891491
497	0.02773437059
498	0.02771034518
499	0.02767127378
500	0.02763892311
501	0.02759263293
502	0.02757302811
503	0.02753630175
504	0.02750489116
505	0.02747446534
506	0.02743581141
507	0.02740058527
508	0.02738376093
509	0.02734934023
510	0.02732695349
511	0.02724583842
512	0.02722466014
513	0.02718056404
514	0.02716243485
515	0.02714696406
516	0.02713619009
517	0.0270989
518	0.02705594099
519	0.02701556865
520	0.02698928869
521	0.02695518529
522	0.02692458625
523	0.02690925622
524	0.02686912896
525	0.02685338523
526	0.02681636107
527	0.02679401728
528	0.02673891031
529	0.02669232434
530	0.02666421469
531	0.02665369561
532	0.02661675073
533	0.02657349212
534	0.02656436154
535	0.02651209588
536	0.02648463274
537	0.02644807834
538	0.0264242712
539	0.02640269882
540	0.02637953986
541	0.02636274592
542	0.02632863746
543	0.02627967505
544	0.02626235265
545	0.02620546834
546	0.0261959223
547	0.02616331497
548	0.02612041097
549	0.02604953336
