Date,Open,High,Low,Close,Adj Close,Volume,Conversion,Baseline,SpanA,SpanB,Lagging,label,group,over_cloud,a_over_b,conv_over_base,price_over_conv,position,daily_return
2019-02-12,121.17857360839844,123.46829986572266,119.60002136230469,122.5722885131836,122.5722885131836,3149576429,113.90304946899414,114.41939544677734,136.54580307006836,121.82738876342773,136.75868225097656,1,6,-1,1,-1,1,0,0.010502161071923366
2019-02-13,122.5442886352539,125.55069732666016,121.61249542236328,122.55360412597656,122.55360412597656,3386585799,114.24263000488281,114.41939544677734,136.17730712890625,121.82738876342773,133.8340301513672,1,6,-1,1,-1,1,0,-0.00015243565600087106
2019-02-14,122.41698455810547,124.45198822021484,121.33489227294922,121.39020538330078,121.39020538330078,3331701628,114.24263000488281,114.24263000488281,130.85442352294922,121.82738876342773,134.44288635253906,1,6,-1,1,1,1,2,-0.009492978611056468
2019-02-15,121.45369720458984,123.66012573242188,121.37191772460938,122.10038757324219,122.10038757324219,3021741615,114.87256622314453,114.24263000488281,130.85442352294922,121.82738876342773,133.26307678222656,1,6,-1,1,1,1,2,0.005850407680742853
2019-02-16,122.39645385742188,124.13481140136719,122.29530334472656,123.26021575927734,123.26021575927734,2905833287,114.87256622314453,114.24263000488281,130.85442352294922,121.82738876342773,133.7115936279297,1,6,-1,1,1,1,2,0.009498972190726596
2019-02-17,123.18208312988281,134.46009826660156,123.09161376953125,133.598876953125,133.598876953125,4236081130,125.7829360961914,118.69733047485352,130.25874710083008,121.82738876342773,137.69178771972656,1,6,-1,1,1,-1,0,0.08387670855646312
2019-02-18,133.0325469970703,147.68658447265625,133.00193786621094,146.09837341308594,146.09837341308594,5387525773,132.39617919921875,125.31057357788086,130.23045349121094,121.82738876342773,142.39817810058594,1,6,1,1,1,1,4,0.09355989170737233
2019-02-19,146.39881896972656,149.9299774169922,145.1284637451172,145.34619140625,145.34619140625,5310842625,134.76499938964844,126.43227005004883,129.324125289917,121.82738876342773,140.00054931640625,1,6,1,1,1,1,4,-0.0051484625684995455
2019-02-20,145.1727294921875,149.55433654785156,142.5021209716797,149.55433654785156,149.55433654785156,4500094965,134.76499938964844,126.43227005004883,129.02062034606934,121.82738876342773,139.37460327148438,1,6,1,1,1,1,4,0.02895256560138937
2019-02-21,149.35232543945312,149.35232543945312,144.56381225585938,146.13084411621094,146.13084411621094,3995766856,135.6324348449707,126.43227005004883,129.02062034606934,121.82738876342773,140.51919555664062,1,6,1,1,1,1,4,-0.02289129496786768
2019-02-22,146.07325744628906,149.26861572265625,145.20654296875,149.0924530029297,149.0924530029297,3731099284,135.6324348449707,126.43227005004883,128.38492393493652,121.82738876342773,140.6863555908203,1,6,1,1,1,1,4,0.02026682939272928
2019-02-23,148.67662048339844,159.12586975097656,147.3310546875,158.79542541503906,158.79542541503906,4519468458,140.24889373779297,131.03021621704102,123.14205169677734,121.82738876342773,136.6360626220703,1,6,1,1,1,1,4,0.06508023858135004
2019-02-24,158.90240478515625,165.54962158203125,135.8526611328125,135.8526611328125,135.8526611328125,5957715043,143.9224624633789,134.24209213256836,121.80331420898438,121.82738876342773,137.1814422607422,0,7,1,-1,1,1,2,-0.14448000767189428
2019-02-25,135.49972534179688,142.52557373046875,135.4838409423828,139.82286071777344,139.82286071777344,4914392068,144.32061767578125,134.24209213256836,121.79054069519043,121.82738876342773,138.2398681640625,0,7,1,-1,1,-1,0,0.029224304859803762
2019-02-26,139.64608764648438,139.9764404296875,136.57960510253906,138.0896759033203,138.0896759033203,3791292839,149.2757797241211,134.24209213256836,121.36679267883301,121.82738876342773,136.98692321777344,0,7,1,-1,1,-1,0,-0.012395575412746607
2019-02-27,138.02957153320312,141.3362274169922,131.60292053222656,136.12596130371094,136.12596130371094,4469776860,148.5762710571289,134.24209213256836,120.80186653137207,121.82738876342773,135.03102111816406,0,7,1,-1,1,-1,0,-0.014220575048522921
2019-02-28,136.2830810546875,138.84713745117188,135.6575927734375,136.74624633789062,136.74624633789062,4535438953,148.5762710571289,134.24209213256836,119.59570503234863,121.82738876342773,135.46035766601562,0,7,1,-1,1,-1,0,0.004556699017873367
2019-03-01,136.83624267578125,138.99526977539062,136.43478393554688,136.44361877441406,136.44361877441406,3756124824,148.5762710571289,134.24209213256836,119.59482383728027,121.82738876342773,140.9881591796875,0,7,1,-1,1,-1,0,-0.002213059382476845
2019-03-02,136.35008239746094,137.18479919433594,132.43638610839844,134.2069549560547,134.2069549560547,3747176425,148.5762710571289,134.24209213256836,118.87665176391602,121.82738876342773,139.41647338867188,0,7,1,-1,1,-1,0,-0.016392586465016845
2019-03-03,134.78611755371094,135.8492889404297,131.328857421875,132.24942016601562,132.24942016601562,3454374053,148.43923950195312,134.24209213256836,112.80447387695312,122.64714813232422,142.49742126464844,0,7,1,-1,1,-1,0,-0.014585941471364494
2019-03-04,132.1578826904297,132.72914123535156,125.40270233154297,127.77412414550781,127.77412414550781,4008171341,145.4761619567871,134.87202835083008,111.88830375671387,123.10350036621094,142.09268188476562,0,7,1,-1,1,-1,0,-0.033839815818397345
2019-03-05,127.79295349121094,138.22998046875,126.73529815673828,137.8223876953125,137.8223876953125,4764849990,133.96413803100586,134.87202835083008,111.88830375671387,126.8967056274414,141.51409912109375,0,7,1,-1,-1,-1,-2,0.07864083293078838
2019-03-06,137.958740234375,139.9688262939453,136.1459197998047,138.7893524169922,138.7893524169922,4589054219,133.36946487426758,141.32769775390625,114.13291931152344,130.73242568969727,141.830322265625,0,7,1,-1,-1,1,0,0.007016020675954193
2019-03-07,138.9423828125,140.85787963867188,137.27313232421875,138.0345001220703,138.0345001220703,4339206292,133.36946487426758,141.32769775390625,114.32560539245605,130.73242568969727,163.9617462158203,0,7,1,-1,-1,1,0,-0.005438834332578524
2019-03-08,138.3113555908203,139.4990997314453,133.5576934814453,135.1270751953125,135.1270751953125,4678816794,133.13029098510742,142.57482147216797,114.46024894714355,131.8797264099121,161.45880126953125,0,7,1,-1,-1,1,0,-0.021063030794378546
2019-03-09,134.88755798339844,139.11941528320312,134.6771240234375,137.96533203125,137.96533203125,5011918715,133.13029098510742,142.57482147216797,114.16122245788574,131.8797264099121,158.0525360107422,0,7,1,-1,-1,1,0,0.02100435336023576
2019-03-10,138.1804962158203,138.2703094482422,135.68568420410156,136.75868225097656,136.75868225097656,4578438499,133.13029098510742,143.44225692749023,114.16122245788574,131.8797264099121,165.5148468017578,0,7,1,-1,-1,1,0,-0.008746036141891955
2019-03-11,136.8495330810547,137.35340881347656,133.10279846191406,133.8340301513672,133.8340301513672,4689807419,133.13029098510742,143.44225692749023,114.33101272583008,131.8797264099121,165.94720458984375,0,7,1,-1,-1,1,0,-0.021385494883916167
2019-03-12,134.01284790039062,135.27346801757812,130.94415283203125,134.44288635253906,134.44288635253906,4709988000,133.13029098510742,143.4607696533203,114.24263000488281,131.8797264099121,174.53164672851562,0,7,1,-1,-1,1,0,0.004549337716896584
2019-03-13,134.6117706298828,134.6117706298828,132.7197265625,133.26307678222656,133.26307678222656,4265162099,133.79658889770508,143.9224624633789,114.55759811401367,131.8797264099121,180.25881958007812,0,7,1,-1,-1,1,0,-0.008775544785752154
2019-03-14,133.2039031982422,135.18084716796875,132.7500762939453,133.7115936279297,133.7115936279297,4476532147,135.90101623535156,144.32061767578125,114.55759811401367,131.8797264099121,176.1145782470703,0,7,1,-1,-1,-1,-2,0.0033656497848693068
2019-03-15,133.56715393066406,138.3951416015625,133.56715393066406,137.69178771972656,137.69178771972656,4506861856,135.90101623535156,145.4761619567871,122.24013328552246,131.8797264099121,177.3374786376953,0,7,1,-1,-1,-1,-2,0.029767008109052195
2019-03-16,137.91195678710938,144.55844116210938,137.91195678710938,142.39817810058594,142.39817810058594,4839003569,137.7512969970703,145.4761619567871,128.8533763885498,131.8797264099121,165.4970245361328,0,7,1,-1,-1,1,0,0.0341806178770756
2019-03-17,142.23829650878906,142.37191772460938,139.32351684570312,140.00054931640625,140.00054931640625,3827157729,137.7512969970703,145.4761619567871,130.59863471984863,131.8797264099121,164.736328125,0,7,1,-1,-1,1,0,-0.016837496210703407
2019-03-18,140.1048583984375,142.2672119140625,138.841552734375,139.37460327148438,139.37460327148438,4551739879,137.7512969970703,145.4761619567871,130.59863471984863,131.8797264099121,164.5133514404297,0,7,1,-1,-1,1,0,-0.004471025635101045
2019-03-19,139.25401306152344,140.9890594482422,139.1430206298828,140.51919555664062,140.51919555664062,4251488129,137.7512969970703,145.4761619567871,131.03235244750977,131.8797264099121,167.83851623535156,0,7,1,-1,-1,1,0,0.008212344704771946
2019-03-20,140.48471069335938,140.94557189941406,138.30703735351562,140.6863555908203,140.6863555908203,4664134462,137.7512969970703,145.4761619567871,131.03235244750977,131.8797264099121,161.5741729736328,0,7,1,-1,-1,1,0,0.0011895886075743434
2019-03-21,140.47848510742188,141.00323486328125,135.8554229736328,136.6360626220703,136.6360626220703,5087247796,138.6390838623047,145.4761619567871,135.639554977417,131.8797264099121,167.62344360351562,1,8,1,1,-1,1,2,-0.028789522279829893
2019-03-22,136.562255859375,138.79429626464844,136.22860717773438,137.1814422607422,137.1814422607422,4490899266,138.65425872802734,134.98057174682617,139.08227729797363,134.24209213256836,166.9507598876953,1,8,-1,1,1,-1,0,0.00399147654144838
2019-03-23,137.0398712158203,139.38539123535156,136.91201782226562,138.2398681640625,138.2398681640625,4436568613,139.06279754638672,134.98057174682617,139.2813549041748,134.24209213256836,173.81402587890625,1,8,-1,1,1,-1,0,0.007715518118759368
2019-03-24,138.3153533935547,138.3756103515625,136.31375122070312,136.98692321777344,136.98692321777344,4266845458,140.2069320678711,134.98057174682617,141.75893592834473,134.24209213256836,173.70843505859375,1,8,-1,1,1,-1,0,-0.00906355715561069
2019-03-25,137.08135986328125,137.69534301757812,133.4901580810547,135.03102111816406,135.03102111816406,4480516753,137.93103790283203,134.98057174682617,141.40918159484863,134.24209213256836,173.7512664794922,1,8,-1,1,1,-1,0,-0.014278020512220713
2019-03-26,135.0543212890625,135.46035766601562,133.75733947753906,135.46035766601562,135.46035766601562,4499271679,137.8786849975586,134.98057174682617,141.40918159484863,134.24209213256836,170.04652404785156,1,8,-1,1,1,-1,0,0.0031795401108301036
2019-03-27,135.45436096191406,141.07546997070312,135.34165954589844,140.9881591796875,140.9881591796875,5228240093,137.2828140258789,134.98057174682617,141.40918159484863,134.24209213256836,171.87466430664062,1,8,-1,1,1,-1,0,0.04080752191206338
2019-03-28,141.00584411621094,141.0079345703125,138.4251708984375,139.41647338867188,139.41647338867188,4163212475,137.2828140258789,134.98057174682617,141.40918159484863,134.24209213256836,171.4477996826172,1,8,-1,1,1,1,2,-0.011147643888395842
2019-03-29,139.34320068359375,142.5492401123047,138.04510498046875,142.49742126464844,142.49742126464844,5125602702,138.0196990966797,134.98057174682617,141.34066581726074,134.24209213256836,165.8260955810547,1,8,-1,1,1,1,2,0.022098879716942355
2019-03-30,142.35914611816406,149.6132354736328,141.03173828125,142.09268188476562,142.09268188476562,5144662127,141.55169677734375,138.17426681518555,140.1740951538086,134.24209213256836,154.4593963623047,1,8,1,1,1,1,4,-0.002840327749729088
2019-03-31,142.13922119140625,142.189208984375,140.69737243652344,141.51409912109375,141.51409912109375,4249050197,141.55169677734375,140.27869415283203,134.41808319091797,134.24209213256836,156.3470916748047,1,8,1,1,1,1,4,-0.004071868839389592
2019-04-01,141.46548461914062,142.73399353027344,140.73756408691406,141.830322265625,141.830322265625,4611999536,141.55169677734375,140.27869415283203,137.3485813140869,134.24209213256836,158.4349365234375,1,8,1,1,1,-1,2,0.002234569887348492
2019-04-02,141.8395233154297,165.22682189941406,141.63645935058594,163.9617462158203,163.9617462158203,9826645698,149.35848999023438,148.08548736572266,137.3485813140869,134.24209213256836,157.29507446289062,1,8,1,1,1,-1,2,0.15604155441984235
2019-04-03,164.00863647460938,178.32205200195312,157.3221435546875,161.45880126953125,161.45880126953125,10622456246,156.0396957397461,154.6331024169922,137.8525562286377,134.24209213256836,155.20199584960938,1,8,1,1,1,1,4,-0.015265420160837206
2019-04-04,161.4317626953125,164.92921447753906,155.24110412597656,158.0525360107422,158.0525360107422,7953123529,156.83185577392578,154.6331024169922,137.8525562286377,134.24209213256836,162.16603088378906,1,8,1,1,1,1,4,-0.02109680755713539
2019-04-05,158.02000427246094,167.2203826904297,157.44395446777344,165.5148468017578,165.5148468017578,7531316908,158.18357849121094,154.6331024169922,138.28627395629883,134.24209213256836,160.81834411621094,1,8,1,1,1,-1,2,0.04721411613736115
2019-04-06,165.51124572753906,172.51577758789062,161.79946899414062,165.94720458984375,165.94720458984375,7167016221,158.18357849121094,154.6331024169922,138.28627395629883,134.24209213256836,162.12278747558594,1,8,1,1,1,1,4,0.0026121994276668836
2019-04-07,165.9772491455078,175.21316528320312,164.93209838867188,174.53164672851562,174.53164672851562,7596176020,159.50971221923828,155.52088928222656,138.29553031921387,134.24209213256836,167.95240783691406,1,8,1,1,1,1,4,0.05172995929572455
2019-04-08,174.44967651367188,184.3778533935547,174.16099548339844,180.25881958007812,180.25881958007812,9304964610,162.53761291503906,158.56396484375,138.859525680542,134.24209213256836,164.02658081054688,1,8,1,1,1,1,4,0.03281452366327087
2019-04-09,180.2221221923828,180.2542266845703,175.0917510986328,176.1145782470703,176.1145782470703,7632529578,162.55770874023438,158.9340057373047,140.1108169555664,134.24209213256836,163.45069885253906,1,8,1,1,1,1,4,-0.022990505222779234
2019-04-10,176.06784057617188,183.13427734375,175.23037719726562,177.3374786376953,177.3374786376953,7856924879,163.0071563720703,158.9340057373047,140.68858909606934,134.24209213256836,172.65321350097656,1,8,1,1,1,1,4,0.006943777186402933
2019-04-11,177.34275817871094,177.48748779296875,162.32061767578125,165.4970245361328,165.4970245361328,7859383417,169.80947875976562,158.9340057373047,141.6137294769287,134.24209213256836,169.7986602783203,1,8,1,1,1,1,4,-0.0667679172644201
2019-04-12,165.335205078125,166.1275177001953,161.0297393798828,164.736328125,164.736328125,6237185309,169.80947875976562,158.9340057373047,141.6137294769287,134.24209213256836,170.9481658935547,1,8,1,1,1,-1,2,-0.004596435574989677
2019-04-13,164.6228485107422,166.3624267578125,163.01185607910156,164.5133514404297,164.5133514404297,4959301561,170.91090393066406,158.9340057373047,141.6137294769287,134.24209213256836,170.289306640625,1,8,1,1,1,-1,2,-0.00135353681308914
2019-04-14,164.47608947753906,168.59103393554688,162.78147888183594,167.83851623535156,167.83851623535156,4846298303,172.70379638671875,158.9340057373047,141.6137294769287,134.24209213256836,173.1427459716797,1,8,1,1,1,-1,2,0.020212127257804413
2019-04-15,167.89747619628906,168.81845092773438,159.5557403564453,161.5741729736328,161.5741729736328,5672311824,171.966796875,158.9340057373047,141.6137294769287,134.24209213256836,194.30433654785156,1,8,1,1,1,-1,2,-0.03732363346762779
2019-04-16,161.52655029296875,167.66632080078125,160.8887481689453,167.62344360351562,167.62344360351562,5180105341,171.966796875,158.9340057373047,142.0576229095459,134.24209213256836,187.3253173828125,1,8,1,1,1,-1,2,0.03743958900454958
2019-04-17,167.55369567871094,168.93858337402344,165.50189208984375,166.9507598876953,166.9507598876953,5596102715,171.34500885009766,158.9340057373047,136.81741523742676,134.24209213256836,196.84628295898438,1,8,1,1,1,-1,2,-0.004013064648710096
2019-04-18,166.9132080078125,175.36532592773438,166.672119140625,173.81402587890625,173.81402587890625,6971581464,171.34500885009766,158.9340057373047,137.02168464660645,134.24209213256836,217.14857482910156,1,8,1,1,1,-1,2,0.04110952232758769
2019-04-19,173.7878875732422,173.97889709472656,170.62020874023438,173.70843505859375,173.70843505859375,6541053061,168.52161407470703,158.9340057373047,137.59375190734863,134.24209213256836,247.15306091308594,1,8,1,1,1,1,4,-0.000607493093716549
2019-04-20,173.71881103515625,176.705810546875,171.78883361816406,173.7512664794922,173.7512664794922,6142567812,168.13077545166016,159.06759643554688,136.4558048248291,134.24209213256836,264.010009765625,1,8,1,1,1,1,4,0.00024657076027412295
2019-04-21,173.7154083251953,174.4207763671875,167.4285888671875,170.04652404785156,170.04652404785156,6005571688,168.13077545166016,159.85975646972656,136.42962837219238,134.24209213256836,243.76458740234375,1,8,1,1,1,1,4,-0.02132210318062855
2019-04-22,170.01748657226562,173.06912231445312,168.72955322265625,171.87466430664062,171.87466430664062,6094878077,168.13077545166016,161.21147918701172,136.13169288635254,134.24209213256836,234.59523010253906,1,8,1,1,1,1,4,0.010750824040805629
2019-04-23,172.00721740722656,176.8507843017578,170.89675903320312,171.4477996826172,171.4477996826172,7097827092,168.20326232910156,161.21147918701172,136.13169288635254,134.24209213256836,261.2922058105469,1,8,1,1,1,1,4,-0.002483580845062061
2019-04-24,171.3495330810547,171.57321166992188,161.9766845703125,165.8260955810547,165.8260955810547,7351304156,168.86976623535156,162.53761291503906,136.50013542175293,134.24209213256836,251.86441040039062,1,8,1,1,1,1,4,-0.03278959608679355
2019-04-25,165.91473388671875,166.51341247558594,153.8470001220703,154.4593963623047,154.4593963623047,6820332362,165.34889221191406,162.53761291503906,139.86298179626465,134.87202835083008,255.21588134765625,1,8,1,1,1,1,4,-0.06854590152967832
2019-04-26,154.57943725585938,158.0290069580078,152.08567810058594,156.3470916748047,156.3470916748047,7505283355,164.46823120117188,162.55770874023438,140.9151954650879,134.87202835083008,244.69891357421875,1,8,1,1,1,-1,2,0.012221304478441386
2019-04-27,156.27085876464844,160.58941650390625,155.62188720703125,158.4349365234375,158.4349365234375,5863109118,164.46823120117188,163.0071563720703,140.9151954650879,141.32769775390625,245.96566772460938,0,9,1,-1,1,-1,0,0.013353909089498295
2019-04-28,158.49977111816406,159.5653839111328,157.12551879882812,157.29507446289062,157.29507446289062,5379894433,164.46823120117188,168.2317657470703,148.72198867797852,141.32769775390625,249.4849853515625,1,10,1,1,-1,-1,0,-0.007194512053711466
2019-04-29,157.2910614013672,158.33392333984375,153.1865234375,155.20199584960938,155.20199584960938,6053776253,164.46823120117188,168.2317657470703,155.33639907836914,148.9610366821289,251.75987243652344,1,10,1,1,-1,-1,0,-0.013306701563468581
2019-04-30,155.1727752685547,162.4322509765625,155.1727752685547,162.16603088378906,162.16603088378906,6275803460,164.46823120117188,168.2317657470703,155.73247909545898,148.9610366821289,267.06964111328125,1,10,-1,1,-1,-1,-2,0.04487078272452005
2019-05-01,162.18655395507812,164.06068420410156,159.66021728515625,160.81834411621094,160.81834411621094,5789172433,164.46823120117188,168.2317657470703,156.40834045410156,149.82847213745117,272.8626403808594,1,10,1,1,-1,-1,0,-0.008310536801285462
2019-05-02,160.85357666015625,162.93701171875,160.06069946289062,162.12278747558594,162.12278747558594,6044171062,161.8294448852539,168.2317657470703,156.40834045410156,149.82847213745117,271.7687072753906,1,10,1,1,-1,-1,0,0.008111284608380176
2019-05-03,162.07516479492188,170.06874084472656,161.08062744140625,167.95240783691406,167.95240783691406,7299410672,161.07720947265625,168.2317657470703,157.51530075073242,149.84698486328125,269.4556884765625,1,10,1,1,-1,1,2,0.03595805655763229
2019-05-04,167.88722229003906,170.64593505859375,161.7914276123047,164.02658081054688,164.02658081054688,6658100049,161.36580657958984,167.60997772216797,160.55078887939453,153.33657836914062,255.85894775390625,1,10,1,1,-1,1,2,-0.023374639738295788
2019-05-05,164.0152587890625,165.3999786376953,159.70065307617188,163.45069885253906,163.45069885253906,5938415562,161.91622924804688,167.60997772216797,160.74585723876953,153.73473358154297,268.1135559082031,1,10,1,1,-1,1,2,-0.003510906312635731
2019-05-06,163.33798217773438,175.76010131835938,159.98818969726562,172.65321350097656,172.65321350097656,7540096853,164.4733123779297,164.78658294677734,160.9705810546875,154.89027786254883,265.3912658691406,1,10,1,1,-1,-1,0,0.05630147018667553
2019-05-07,172.42727661132812,180.3944091796875,169.69471740722656,169.7986602783203,169.7986602783203,8411140170,166.79046630859375,166.24004364013672,164.37174224853516,154.89027786254883,270.22552490234375,1,10,1,1,1,1,4,-0.016533449709814407
2019-05-08,169.90420532226562,172.1835479736328,166.40924072265625,170.9481658935547,170.9481658935547,6416569598,167.7835922241211,166.24004364013672,164.37174224853516,154.89027786254883,252.60792541503906,1,10,1,1,1,1,4,0.0067698155765787416
2019-05-09,170.95187377929688,172.88040161132812,167.2478790283203,170.289306640625,170.289306640625,6546914198,170.02731323242188,166.24004364013672,164.92245483398438,154.89027786254883,241.3387908935547,1,10,1,1,1,1,4,-0.0038541463693734235
2019-05-10,170.31297302246094,175.88526916503906,168.99142456054688,173.1427459716797,173.1427459716797,8036919053,170.0475311279297,166.24004364013672,165.81890106201172,154.89027786254883,247.05101013183594,1,10,1,1,1,1,4,0.0167564211009239
2019-05-11,173.13931274414062,203.46664428710938,173.13931274414062,194.30433654785156,194.30433654785156,12578331654,181.58364868164062,177.77616119384766,165.45040130615234,154.89027786254883,249.47433471679688,1,10,1,1,1,-1,2,0.12222048609321012
2019-05-12,194.16302490234375,201.88148498535156,183.6539306640625,187.3253173828125,187.3253173828125,10326050090,181.58364868164062,177.77616119384766,165.45040130615234,154.89027786254883,250.93035888671875,1,10,1,1,1,1,4,-0.03591797943902464
2019-05-13,187.4179229736328,205.0982666015625,185.305908203125,196.84628295898438,196.84628295898438,10367149039,182.3994598388672,178.59197235107422,165.13950729370117,154.89027786254883,245.73809814453125,1,10,1,1,1,1,4,0.050825834485122456
2019-05-14,196.73828125,217.87464904785156,196.0548095703125,217.14857482910156,217.14857482910156,12751049755,188.9314193725586,184.98016357421875,165.13950729370117,154.89027786254883,233.08670043945312,1,10,1,1,1,1,4,0.10313779648228083
2019-05-15,217.01011657714844,247.44659423828125,216.82211303710938,247.15306091308594,247.15306091308594,13460006534,206.92791748046875,199.7661361694336,163.72780990600586,154.89027786254883,247.52012634277344,1,10,1,1,1,1,4,0.13817491598827325
2019-05-16,246.94195556640625,275.3944396972656,245.7952880859375,264.010009765625,264.010009765625,18661465873,220.90184020996094,213.74005889892578,163.59918594360352,154.89027786254883,245.78182983398438,1,10,1,1,1,1,4,0.06820449154164843
2019-05-17,263.8483581542969,266.9796142578125,227.76742553710938,243.76458740234375,243.76458740234375,16037551694,221.32115936279297,213.74005889892578,163.99526596069336,154.89027786254883,260.9032897949219,1,10,1,1,1,1,4,-0.07668429837661883
2019-05-18,243.9113006591797,246.36276245117188,233.099853515625,234.59523010253906,234.59523010253906,10933142646,222.19293212890625,213.74005889892578,164.67112731933594,154.89027786254883,256.1687927246094,1,10,1,1,1,1,4,-0.0376156249663544
2019-05-19,234.449462890625,263.7409973144531,233.7586669921875,261.2922058105469,261.2922058105469,12049250894,224.26687622070312,213.74005889892578,164.70737075805664,154.89027786254883,264.08746337890625,1,10,1,1,1,1,4,0.11380016420768158
2019-05-20,261.2674865722656,261.55126953125,241.80364990234375,251.86441040039062,251.86441040039062,10834541285,229.52418518066406,213.74005889892578,165.7036895751953,154.89027786254883,269.0193176269531,1,10,1,1,1,1,4,-0.03608142608353193
2019-05-21,251.64784240722656,262.1075439453125,248.19630432128906,255.21588134765625,255.21588134765625,11545049593,230.3501739501953,213.74005889892578,163.94325256347656,155.55657577514648,269.22320556640625,1,10,1,1,1,1,4,0.013306647580488828
2019-05-22,254.9953155517578,258.8018493652344,242.73048400878906,244.69891357421875,244.69891357421875,9818257463,235.72462463378906,214.2904815673828,163.51296997070312,157.66100311279297,274.3511047363281,1,10,1,1,1,1,4,-0.0412081243451744
2019-05-23,244.6651153564453,247.61663818359375,233.7930908203125,245.96566772460938,245.96566772460938,10671663487,246.1082763671875,214.2904815673828,163.7376937866211,157.66100311279297,265.0518493652344,1,10,1,1,1,-1,2,0.005176786982368009
2019-05-24,245.98709106445312,255.25933837890625,243.24009704589844,249.4849853515625,249.4849853515625,9929433206,251.5809326171875,214.2904815673828,166.3499984741211,157.66100311279297,269.4317932128906,1,10,1,1,1,-1,2,0.014308166092893426
2019-05-25,249.6940460205078,257.3568420410156,249.0887908935547,251.75987243652344,251.75987243652344,8924985385,247.37351989746094,215.28360748291016,166.3499984741211,157.66100311279297,271.69500732421875,1,10,1,1,1,1,4,0.00911833263935824
2019-05-26,251.72479248046875,269.1665344238281,247.24539184570312,267.06964111328125,267.06964111328125,9664267731,251.13319396972656,217.52732849121094,166.3499984741211,157.66100311279297,294.9102783203125,1,10,1,1,1,1,4,0.060810996321972954
2019-05-27,267.1418762207031,278.50726318359375,265.4447021484375,272.8626403808594,272.8626403808594,12074664736,256.1329650878906,219.1039581298828,166.3499984741211,157.66100311279297,309.38031005859375,1,10,1,1,1,1,4,0.02169096885527666
2019-05-28,272.5904846191406,274.3208312988281,267.5143737792969,271.7687072753906,271.7687072753906,10362846898,256.1501770019531,219.1039581298828,165.0306053161621,157.66100311279297,307.8277893066406,1,10,1,1,1,1,4,-0.00400909814528605
2019-05-29,271.779052734375,273.75628662109375,263.0914001464844,269.4556884765625,269.4556884765625,9819132174,256.1501770019531,219.1039581298828,164.65448760986328,158.54878997802734,310.4246826171875,1,10,1,1,1,1,4,-0.00851098282071261
2019-05-30,269.5518798828125,287.2016296386719,247.34860229492188,255.85894775390625,255.85894775390625,13604268584,260.4973602294922,223.45114135742188,164.4878921508789,158.56396484375,318.1263122558594,1,10,1,1,1,1,4,-0.050460024798618774
2019-05-31,256.0152587890625,268.6599426269531,249.11184692382812,268.1135559082031,268.1135559082031,11255023515,260.4973602294922,223.59490966796875,164.76310348510742,158.9340057373047,336.753173828125,1,10,1,1,1,-1,2,0.04789595307053229
2019-06-01,268.433349609375,273.5579833984375,263.52459716796875,265.3912658691406,265.3912658691406,9942869852,265.22086334228516,226.80543518066406,164.62994766235352,158.9340057373047,294.26763916015625,1,10,1,1,1,1,4,-0.01015349645354957
2019-06-02,265.5127258300781,272.8072204589844,265.0418701171875,270.22552490234375,270.22552490234375,8744111713,267.2235107421875,226.80543518066406,166.51525497436523,158.9340057373047,311.2261047363281,1,10,1,1,1,-1,2,0.018215592051875618
2019-06-03,270.08856201171875,270.3341064453125,251.26219177246094,252.60792541503906,252.60792541503906,9375712917,267.2235107421875,227.2247543334961,167.0118179321289,158.9340057373047,320.05889892578125,1,10,1,1,1,1,4,-0.06519591179875206
2019-06-04,252.5116424560547,252.5116424560547,236.12721252441406,241.3387908935547,241.3387908935547,10132549747,261.66442108154297,228.09652709960938,168.1336784362793,158.9340057373047,290.69598388671875,1,10,1,1,1,-1,2,-0.0446111676938441
2019-06-05,241.49703979492188,248.1381378173828,239.98345947265625,247.05101013183594,247.05101013183594,8548917062,261.66442108154297,230.17047119140625,168.1437873840332,158.9340057373047,293.64111328125,1,10,1,1,1,-1,2,0.023668881480394477
2019-06-06,246.9252471923828,249.9445037841797,238.50111389160156,249.47433471679688,249.47433471679688,8265146806,261.66442108154297,235.4277801513672,179.67990493774414,168.47840118408203,291.596435546875,1,10,1,1,1,-1,2,0.009809004964876467
2019-06-07,249.3352813720703,254.352294921875,246.597900390625,250.93035888671875,250.93035888671875,8379534528,261.66442108154297,236.25376892089844,179.67990493774414,168.47840118408203,303.0999755859375,1,10,1,1,1,-1,2,0.005836368585068197
2019-06-08,251.2493133544922,252.3773956298828,243.22911071777344,245.73809814453125,245.73809814453125,7225996863,254.84259796142578,241.6282196044922,180.4957160949707,169.2942123413086,284.5232238769531,1,10,1,1,1,-1,2,-0.020692038879725705
2019-06-09,245.5404815673828,245.9728240966797,229.25743103027344,233.08670043945312,233.08670043945312,7566421456,251.40770721435547,252.01187133789062,186.95579147338867,175.68240356445312,287.9975280761719,1,10,1,1,-1,-1,0,-0.051483257177473485
2019-06-10,232.83013916015625,247.66217041015625,229.34176635742188,247.52012634277344,247.52012634277344,8141159848,251.0323257446289,257.4845275878906,203.34702682495117,190.46837615966797,287.547119140625,1,10,1,1,-1,-1,0,0.06192299207165419
